year,ring,sex,stintID,DSL,stintday,mass_chg,mass_chgPer,exp
2018,EX41740,F,3,32,3,-10,-0.022727273,EXP
2018,EX41740,F,1,9,5,-20,-0.048780488,EXP
2018,EY07280,M,0,3,4,-15,-0.036585366,EXP
2018,EX41740,F,1,8,4,-5,-0.012048193,EXP
2018,EY07280,M,0,4,5,-5,-0.012658228,EXP
2018,EX41740,F,1,5,1,NA,NA,EXP
2018,EY07280,M,1,17,6,-5,-0.0125,EXP
2018,EY07280,M,3,41,4,-10,-0.022222222,EXP
2018,EX41740,F,3,34,5,0,0,EXP
2018,EX41740,F,4,47,2,-5,-0.011363636,EXP
2018,EY07280,M,2,29,6,-10,-0.023809524,EXP
2018,EY07280,M,3,44,7,-5,-0.012048193,EXP
2018,EY07280,M,3,43,6,-10,-0.023529412,EXP
2018,EY07280,M,3,39,2,-10,-0.021276596,EXP
2018,EX41740,F,0,0,1,NA,NA,EXP
2018,EY07280,M,0,1,2,0,0,EXP
2018,EX41740,F,4,50,5,-15,-0.035714286,EXP
2018,EX41740,F,3,36,7,-20,-0.048780488,EXP
2018,EX41740,F,4,46,1,NA,NA,EXP
2018,EX41740,F,3,35,6,-10,-0.023809524,EXP
2018,EY07280,M,3,42,5,-15,-0.034090909,EXP
2018,EX41740,F,4,49,4,-10,-0.023255814,EXP
2018,EX41740,F,1,6,2,-25,-0.054945055,EXP
2018,EY07280,M,2,27,4,-10,-0.022988506,EXP
2018,EY07280,M,2,28,5,-5,-0.011764706,EXP
2018,EX41740,F,3,37,8,-10,-0.025641026,EXP
2018,EX41740,F,4,48,3,-5,-0.011494253,EXP
2015,FB32319,M,0,2,2,-25,-0.053191489,EXP
2015,EX83006,F,0,0,1,NA,NA,EXP
2015,FB32319,M,1,25,8,-5,-0.0125,EXP
2015,EX83006,F,1,10,1,NA,NA,EXP
2015,EX83006,F,2,30,3,-10,-0.023255814,EXP
2015,FB32319,M,1,18,1,NA,NA,EXP
2015,EX83006,F,1,12,3,-5,-0.011363636,EXP
2015,EX83006,F,1,11,2,-5,-0.011235955,EXP
2015,FB32319,M,0,5,5,-15,-0.034883721,EXP
2015,EX83006,F,1,15,6,-25,-0.058823529,EXP
2015,FB32319,M,0,4,4,-5,-0.011494253,EXP
2015,FB32319,M,0,3,3,-10,-0.02247191,EXP
2015,FB32319,M,0,9,9,-10,-0.025641026,EXP
2015,EX83006,F,2,29,2,-20,-0.044444444,EXP
2015,FB32319,M,1,22,5,0,0,EXP
2015,EX83006,F,1,13,4,0,0,EXP
2015,FB32319,M,1,23,6,-10,-0.023529412,EXP
2015,FB32319,M,1,24,7,-15,-0.036144578,EXP
2015,EX83006,F,1,14,5,-10,-0.022988506,EXP
2015,FB32319,M,1,19,2,-10,-0.02173913,EXP
2015,FB32319,M,0,8,8,-10,-0.025,EXP
2015,EX83006,F,2,33,6,NA,NA,EXP
2015,FB32319,M,1,20,3,-4,-0.008888889,EXP
2015,FB32319,M,0,1,1,NA,NA,EXP
2015,FB32319,M,1,27,10,-5,-0.012987013,EXP
2015,FB32319,M,1,21,4,-21,-0.047085202,EXP
2015,EX83006,F,2,32,5,NA,NA,EXP
2015,EX83006,F,2,28,1,NA,NA,EXP
2015,FB32319,M,0,7,7,0,0,EXP
2015,EX83006,F,1,16,7,0,0,EXP
2015,FB32319,M,0,6,6,-15,-0.036144578,EXP
2015,EX83006,F,2,31,4,-5,-0.011904762,EXP
2015,FB32319,M,1,26,9,-10,-0.025316456,EXP
2015,EX83006,F,1,17,8,-10,-0.025,EXP
2019,FB32319,M,1,7,2,-20,-0.043478261,NEW
2019,EZ72723,F,2,11,2,-15,-0.034883721,NEW
2019,EZ72723,F,0,0,1,NA,NA,NEW
2019,FB32319,M,1,6,1,NA,NA,NEW
2019,EZ72723,F,1,4,2,-20,-0.048780488,NEW
2019,FB32319,M,3,26,6,0,0,NEW
2019,EZ72723,F,2,10,1,NA,NA,NEW
2019,EZ72723,F,1,3,1,NA,NA,NEW
2019,EZ72723,F,2,13,4,-10,-0.024390244,NEW
2019,EZ72723,F,1,5,3,-10,-0.025641026,NEW
2019,EZ72723,F,5,41,1,NA,NA,NEW
2019,FB32319,M,1,8,3,0,0,NEW
2019,FB32319,M,1,9,4,-5,-0.011363636,NEW
2019,EZ72723,F,4,34,8,0,0,NEW
2019,FB32319,M,2,15,2,-15,-0.033333333,NEW
2019,FB32319,M,2,16,3,-5,-0.011494253,NEW
2019,FB32319,M,3,22,2,-5,-0.011111111,NEW
2019,FB32319,M,2,14,1,NA,NA,NEW
2019,EZ72723,F,4,33,7,-20,-0.053333333,NEW
2019,EZ72723,F,3,17,1,NA,NA,NEW
2019,EZ72723,F,5,42,2,-15,-0.035294118,NEW
2019,EZ01965,M,0,0,1,NA,NA,NEW
2019,EZ72723,F,5,44,4,-5,-0.0125,NEW
2019,EZ72723,F,5,45,5,-10,-0.025316456,NEW
2019,EZ72723,F,5,46,6,0,0,NEW
2019,EZ72723,F,5,43,3,-10,-0.024390244,NEW
2019,FB32319,M,3,23,3,-15,-0.033707865,NEW
2019,EZ72723,F,2,12,3,-5,-0.012048193,NEW
2019,EZ72723,F,4,30,4,-10,-0.025316456,NEW
2019,FB32319,M,3,21,1,NA,NA,NEW
2019,FB32319,M,0,1,1,NA,NA,NEW
2019,EZ72723,F,3,19,3,0,0,NEW
2019,EZ72723,F,3,20,4,0,0,NEW
2019,FB32319,M,3,25,5,-5,-0.011904762,NEW
2019,EZ72723,F,3,18,2,-15,-0.035294118,NEW
2019,EZ72723,F,5,47,7,-10,-0.025974026,NEW
2019,EZ72723,F,4,28,2,-10,-0.023809524,NEW
2019,EZ72723,F,3,21,5,NA,NA,NEW
2019,EZ72723,F,4,27,1,NA,NA,NEW
2019,EZ72723,F,4,32,6,-10,-0.025974026,NEW
2019,FB32319,M,4,38,4,-5,-0.011494253,NEW
2019,EZ72723,F,4,29,3,-15,-0.036585366,NEW
2019,FB32319,M,0,2,2,-15,-0.03125,NEW
2019,FB32319,M,4,37,3,-10,-0.02247191,NEW
2019,EZ72723,F,4,31,5,0,0,NEW
2019,FB32319,M,4,35,1,NA,NA,NEW
2019,FB32319,M,4,36,2,-20,-0.043010753,NEW
2019,FB32319,M,3,24,4,-10,-0.023255814,NEW
2019,FB32319,M,5,48,1,NA,NA,NEW
2019,FB32319,M,4,40,6,-15,-0.035714286,NEW
2019,FB32319,M,4,39,5,-10,-0.023255814,NEW
2016,EX41734,M,1,12,1,NA,NA,EXP
2016,EX41734,M,0,7,4,0,0,EXP
2016,EX41734,M,2,29,6,-10,-0.02247191,EXP
2016,EX41734,M,0,6,3,-15,-0.02970297,EXP
2016,EX41734,M,1,13,2,-10,-0.01980198,EXP
2016,EX41733,F,2,21,5,0,0,EXP
2016,EX41734,M,2,35,12,-10,-0.025,EXP
2016,EX41733,F,2,22,6,-10,-0.024096386,EXP
2016,EX41734,M,2,27,4,0,0,EXP
2016,EX41734,M,2,28,5,-20,-0.043010753,EXP
2016,EX41734,M,2,36,13,-10,-0.025641026,EXP
2016,EX41734,M,0,4,1,NA,NA,EXP
2016,EX41734,M,1,15,4,-10,-0.020618557,EXP
2016,EX41734,M,2,30,7,0,0,EXP
2016,EX41733,F,0,0,1,NA,NA,EXP
2016,EX41734,M,1,14,3,-10,-0.02020202,EXP
2016,EX41734,M,2,37,14,-10,-0.026315789,EXP
2016,EX41734,M,1,16,5,-10,-0.021052632,EXP
2016,EX41734,M,0,5,2,-10,-0.019417476,EXP
2016,EX41734,M,2,34,11,-5,-0.012345679,EXP
2016,EX41733,F,1,8,1,NA,NA,EXP
2016,EX41733,F,2,19,3,-10,-0.022988506,EXP
2016,EX41733,F,2,20,4,-10,-0.023529412,EXP
2016,EX41734,M,2,31,8,-15,-0.034482759,EXP
2016,EX41734,M,2,25,2,-15,-0.030927835,EXP
2016,EX41733,F,1,9,2,-30,-0.063157895,EXP
2016,EX41733,F,1,10,3,-10,-0.02247191,EXP
2016,EX41734,M,2,24,1,NA,NA,EXP
2016,EX41733,F,2,23,7,-25,-0.061728395,EXP
2016,EX41734,M,2,26,3,-5,-0.010638298,EXP
2016,EX41734,M,2,33,10,-10,-0.024096386,EXP
2016,EX41733,F,3,41,4,-5,-0.012987013,EXP
2016,EX41733,F,1,11,4,-10,-0.022988506,EXP
2016,EX41733,F,3,38,1,NA,NA,EXP
2016,EX41734,M,2,32,9,-5,-0.011904762,EXP
2016,EX41733,F,3,39,2,-35,-0.081395349,EXP
2016,EX41733,F,2,17,1,NA,NA,EXP
2016,EX41733,F,2,18,2,-10,-0.02247191,EXP
2016,EX41733,F,3,40,3,-10,-0.025316456,EXP
2019,EX41733,F,3,38,6,-5,-0.013157895,EXP
2019,EX41734,M,4,43,5,-15,-0.032967033,EXP
2019,EX41734,M,0,3,4,-10,-0.020408163,EXP
2019,EX41733,F,4,45,1,NA,NA,EXP
2019,EX41733,F,3,37,5,-5,-0.012987013,EXP
2019,EX41733,F,3,36,4,-20,-0.049382716,EXP
2019,EX41734,M,0,0,1,NA,NA,EXP
2019,EX41733,F,1,15,2,-15,-0.035294118,EXP
2019,EX41734,M,0,4,5,-5,-0.010416667,EXP
2019,EX41733,F,3,35,3,-20,-0.047058824,EXP
2019,EX41733,F,1,17,4,-5,-0.012345679,EXP
2019,EX41733,F,1,16,3,-5,-0.012195122,EXP
2019,EX41733,F,3,34,2,-5,-0.011627907,EXP
2019,EX41733,F,0,8,3,-15,-0.035294118,EXP
2019,EX41733,F,4,47,3,-15,-0.0375,EXP
2019,EX41733,F,4,48,4,-5,-0.012987013,EXP
2019,EX41733,F,0,7,2,-15,-0.034090909,EXP
2019,EX41734,M,1,13,5,-10,-0.021505376,EXP
2019,EX41734,M,2,19,1,NA,NA,EXP
2019,EX41734,M,1,11,3,-15,-0.03125,EXP
2019,EX41733,F,4,49,5,-5,-0.013157895,EXP
2019,EX41733,F,3,33,1,NA,NA,EXP
2019,EX41734,M,2,21,3,-20,-0.04,EXP
2019,EX41734,M,4,42,4,0,0,EXP
2019,EX41733,F,2,24,1,NA,NA,EXP
2019,EX41734,M,2,22,4,-5,-0.010416667,EXP
2019,EX41733,F,0,6,1,NA,NA,EXP
2019,EX41734,M,0,5,6,-15,-0.031578947,EXP
2019,EX41733,F,4,46,2,-5,-0.012345679,EXP
2019,EX41734,M,2,20,2,-20,-0.038461538,EXP
2019,EX41733,F,4,50,6,-15,-0.04,EXP
2019,EX41734,M,1,12,4,0,0,EXP
2019,EX41734,M,1,10,2,-20,-0.04,EXP
2019,EX41733,F,1,14,1,NA,NA,EXP
2019,EX41733,F,2,27,4,-10,-0.024390244,EXP
2019,EX41734,M,0,2,3,-10,-0.02,EXP
2019,EX41734,M,0,1,2,-35,-0.065420561,EXP
2019,EX41734,M,3,31,4,-10,-0.02173913,EXP
2019,EX41734,M,3,32,5,-15,-0.033333333,EXP
2019,EX41734,M,3,29,2,-15,-0.030927835,EXP
2019,EX41734,M,1,9,1,NA,NA,EXP
2019,EX41734,M,4,41,3,-15,-0.031914894,EXP
2019,EX41734,M,3,28,1,NA,NA,EXP
2019,EX41734,M,4,39,1,NA,NA,EXP
2019,EX41733,F,1,18,5,-10,-0.025,EXP
2019,EX41734,M,3,30,3,-10,-0.021276596,EXP
2019,EX41733,F,2,25,2,-15,-0.034883721,EXP
2019,EX41733,F,2,26,3,-5,-0.012048193,EXP
2019,EX41734,M,2,23,5,-5,-0.010526316,EXP
2019,EX41734,M,4,40,2,-5,-0.010526316,EXP
